"REF_DATE","GEO","DGUID","Air conditioners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Saguenay, Quebec","2011S0503408","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709636","17.5","58","","","","0"
"2017","Québec, Quebec","2011S0503421","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709637","18.1","40","","","","0"
"2017","Québec, Quebec","2011S0503421","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709638","18.2","18","","","","0"
"2017","Québec, Quebec","2011S0503421","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709639","18.3","45","","","","0"
"2017","Québec, Quebec","2011S0503421","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709640","18.4","22","","","","0"
"2017","Québec, Quebec","2011S0503421","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709641","18.5","55","","","","0"
"2017","Sherbrooke, Quebec","2011S0503433","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709642","19.1","41","","","","0"
"2017","Sherbrooke, Quebec","2011S0503433","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709643","19.2","22","E","","","0"
"2017","Sherbrooke, Quebec","2011S0503433","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709644","19.3","53","","","","0"
"2017","Sherbrooke, Quebec","2011S0503433","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709645","19.4","19","E","","","0"
"2017","Sherbrooke, Quebec","2011S0503433","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709646","19.5","47","E","","","0"
"2017","Trois-Rivières, Quebec","2011S0503442","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709647","20.1","65","","","","0"
"2017","Trois-Rivières, Quebec","2011S0503442","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709648","20.2","30","E","","","0"
"2017","Trois-Rivières, Quebec","2011S0503442","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709649","20.3","47","E","","","0"
"2017","Trois-Rivières, Quebec","2011S0503442","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709650","20.4","35","E","","","0"
"2017","Trois-Rivières, Quebec","2011S0503442","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709651","20.5","53","E","","","0"
"2017","Montréal, Quebec","2011S0503462","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709652","21.1","70","","","","0"
"2017","Montréal, Quebec","2011S0503462","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709653","21.2","43","","","","0"
"2017","Montréal, Quebec","2011S0503462","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709654","21.3","61","","","","0"
"2017","Montréal, Quebec","2011S0503462","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709655","21.4","27","","","","0"
"2017","Montréal, Quebec","2011S0503462","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709656","21.5","39","","","","0"
"2017","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709657","22.1","86","","","","0"
"2017","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709658","22.2","71","","","","0"
"2017","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709659","22.3","82","","","","0"
"2017","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709660","22.4","17","","","","0"
"2017","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709661","22.5","19","","","","0"
"2017","Ottawa-Gatineau (Quebec part)","2011S050524505","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709662","23.1","75","","","","0"
"2017","Ottawa-Gatineau (Quebec part)","2011S050524505","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709663","23.2","50","","","","0"
"2017","Ottawa-Gatineau (Quebec part)","2011S050524505","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709664","23.3","67","","","","0"
"2017","Ottawa-Gatineau (Quebec part)","2011S050524505","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709665","23.4","26","","","","0"
"2017","Ottawa-Gatineau (Quebec part)","2011S050524505","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709666","23.5","35","","","","0"
"2017","Ottawa-Gatineau (Ontario part)","2011S050535505","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709667","24.1","91","","","","0"
"2017","Ottawa-Gatineau (Ontario part)","2011S050535505","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709668","24.2","78","","","","0"
"2017","Ottawa-Gatineau (Ontario part)","2011S050535505","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709669","24.3","86","","","","0"
"2017","Ottawa-Gatineau (Ontario part)","2011S050535505","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709670","24.4","13","E","","","0"
"2017","Ottawa-Gatineau (Ontario part)","2011S050535505","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709671","24.5","14","E","","","0"
"2017","Kingston, Ontario","2011S0503521","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709672","25.1","72","","","","0"
"2017","Kingston, Ontario","2011S0503521","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709673","25.2","55","","","","0"
"2017","Kingston, Ontario","2011S0503521","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709674","25.3","77","","","","0"
"2017","Kingston, Ontario","2011S0503521","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709675","25.4","","F","","","0"
"2017","Kingston, Ontario","2011S0503521","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709676","25.5","","F","","","0"
"2017","Peterborough, Ontario","2011S0503529","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709677","26.1","69","","","","0"
"2017","Peterborough, Ontario","2011S0503529","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709678","26.2","49","","","","0"
"2017","Peterborough, Ontario","2011S0503529","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709679","26.3","71","","","","0"
"2017","Peterborough, Ontario","2011S0503529","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709680","26.4","21","E","","","0"
"2017","Peterborough, Ontario","2011S0503529","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709681","26.5","30","E","","","0"
"2017","Oshawa, Ontario","2011S0503532","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709682","27.1","93","","","","0"
"2017","Oshawa, Ontario","2011S0503532","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709683","27.2","79","","","","0"
"2017","Oshawa, Ontario","2011S0503532","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709684","27.3","85","","","","0"
"2017","Oshawa, Ontario","2011S0503532","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709685","27.4","","F","","","0"
"2017","Oshawa, Ontario","2011S0503532","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709686","27.5","","F","","","0"
"2017","Toronto, Ontario","2011S0503535","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709687","28.1","88","","","","0"
"2017","Toronto, Ontario","2011S0503535","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709688","28.2","72","","","","0"
"2017","Toronto, Ontario","2011S0503535","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709689","28.3","83","","","","0"
"2017","Toronto, Ontario","2011S0503535","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709690","28.4","15","","","","0"
"2017","Toronto, Ontario","2011S0503535","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709691","28.5","17","","","","0"
"2017","Hamilton, Ontario","2011S0503537","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709692","29.1","86","","","","0"
"2017","Hamilton, Ontario","2011S0503537","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709693","29.2","70","","","","0"
"2017","Hamilton, Ontario","2011S0503537","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709694","29.3","81","","","","0"
"2017","Hamilton, Ontario","2011S0503537","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709695","29.4","16","E","","","0"
"2017","Hamilton, Ontario","2011S0503537","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709696","29.5","19","E","","","0"
"2017","St. Catharines-Niagara, Ontario","2011S0503539","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709697","30.1","86","","","","0"
"2017","St. Catharines-Niagara, Ontario","2011S0503539","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709698","30.2","71","","","","0"
"2017","St. Catharines-Niagara, Ontario","2011S0503539","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709699","30.3","83","","","","0"
"2017","St. Catharines-Niagara, Ontario","2011S0503539","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709700","30.4","14","E","","","0"
"2017","St. Catharines-Niagara, Ontario","2011S0503539","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709701","30.5","17","E","","","0"
"2017","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709702","31.1","90","","","","0"
"2017","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709703","31.2","76","","","","0"
"2017","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709704","31.3","85","","","","0"
"2017","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709705","31.4","","F","","","0"
"2017","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709706","31.5","","F","","","0"
"2017","Brantford, Ontario","2011S0503543","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709707","32.1","89","","","","0"
"2017","Brantford, Ontario","2011S0503543","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709708","32.2","63","","","","0"
"2017","Brantford, Ontario","2011S0503543","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709709","32.3","71","","","","0"
"2017","Brantford, Ontario","2011S0503543","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709710","32.4","25","E","","","0"
"2017","Brantford, Ontario","2011S0503543","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709711","32.5","29","E","","","0"
"2017","Guelph, Ontario","2011S0503550","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709712","33.1","97","","","","0"
"2017","Guelph, Ontario","2011S0503550","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709713","33.2","93","","","","0"
"2017","Guelph, Ontario","2011S0503550","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709714","33.3","96","","","","0"
"2017","Guelph, Ontario","2011S0503550","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709715","33.4","","F","","","0"
"2017","Guelph, Ontario","2011S0503550","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709716","33.5","","F","","","0"
"2017","London, Ontario","2011S0503555","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709717","34.1","85","","","","0"
"2017","London, Ontario","2011S0503555","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709718","34.2","72","","","","0"
"2017","London, Ontario","2011S0503555","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709719","34.3","85","","","","0"
"2017","London, Ontario","2011S0503555","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709720","34.4","13","E","","","0"
"2017","London, Ontario","2011S0503555","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709721","34.5","16","E","","","0"
"2017","Windsor, Ontario","2011S0503559","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709722","35.1","99","","","","0"
"2017","Windsor, Ontario","2011S0503559","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709723","35.2","83","","","","0"
"2017","Windsor, Ontario","2011S0503559","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709724","35.3","84","","","","0"
"2017","Windsor, Ontario","2011S0503559","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709725","35.4","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709726","35.5","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709727","36.1","81","","","","0"
"2017","Barrie, Ontario","2011S0503568","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709728","36.2","76","","","","0"
"2017","Barrie, Ontario","2011S0503568","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709729","36.3","94","","","","0"
"2017","Barrie, Ontario","2011S0503568","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709730","36.4","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709731","36.5","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709732","37.1","56","","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709733","37.2","38","E","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709734","37.3","68","","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709735","37.4","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709736","37.5","32","E","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709737","38.1","47","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709738","38.2","37","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709739","38.3","79","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709740","38.4","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709741","38.5","","F","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709742","39.1","84","","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709743","39.2","62","","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709744","39.3","74","","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709745","39.4","22","","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709746","39.5","27","","","","0"
"2017","Regina, Saskatchewan","2011S0503705","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709747","40.1","92","","","","0"
"2017","Regina, Saskatchewan","2011S0503705","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709748","40.2","67","","","","0"
"2017","Regina, Saskatchewan","2011S0503705","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709749","40.3","73","","","","0"
"2017","Regina, Saskatchewan","2011S0503705","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709750","40.4","","F","","","0"
"2017","Regina, Saskatchewan","2011S0503705","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709751","40.5","","F","","","0"
"2017","Saskatoon, Saskatchewan","2011S0503725","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709752","41.1","70","","","","0"
"2017","Saskatoon, Saskatchewan","2011S0503725","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709753","41.2","64","","","","0"
"2017","Saskatoon, Saskatchewan","2011S0503725","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709754","41.3","91","","","","0"
"2017","Saskatoon, Saskatchewan","2011S0503725","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709755","41.4","","F","","","0"
"2017","Saskatoon, Saskatchewan","2011S0503725","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709756","41.5","","F","","","0"
"2017","Calgary, Alberta","2011S0503825","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709757","42.1","24","","","","0"
"2017","Calgary, Alberta","2011S0503825","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709758","42.2","16","","","","0"
"2017","Calgary, Alberta","2011S0503825","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709759","42.3","66","","","","0"
"2017","Calgary, Alberta","2011S0503825","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709760","42.4","8","E","","","0"
"2017","Calgary, Alberta","2011S0503825","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709761","42.5","34","E","","","0"
"2017","Edmonton, Alberta","2011S0503835","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709762","43.1","29","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709763","43.2","22","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709764","43.3","77","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709765","43.4","7","E","","","0"
"2017","Edmonton, Alberta","2011S0503835","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709766","43.5","24","E","","","0"
"2017","Kelowna, British Columbia","2011S0503915","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709767","44.1","94","","","","0"
"2017","Kelowna, British Columbia","2011S0503915","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709768","44.2","62","","","","0"
"2017","Kelowna, British Columbia","2011S0503915","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709769","44.3","66","","","","0"
"2017","Kelowna, British Columbia","2011S0503915","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709770","44.4","33","E","","","0"
"2017","Kelowna, British Columbia","2011S0503915","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709771","44.5","35","E","","","0"
"2017","Abbotsford-Mission, British Columbia","2011S0503932","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709772","45.1","47","","","","0"
"2017","Abbotsford-Mission, British Columbia","2011S0503932","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709773","45.2","","F","","","0"
"2017","Abbotsford-Mission, British Columbia","2011S0503932","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709774","45.3","","F","","","0"
"2017","Abbotsford-Mission, British Columbia","2011S0503932","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709775","45.4","34","E","","","0"
"2017","Abbotsford-Mission, British Columbia","2011S0503932","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709776","45.5","72","E","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709777","46.1","19","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709778","46.2","5","E","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709779","46.3","25","E","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709780","46.4","15","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709781","46.5","76","","","","0"
"2017","Victoria, British Columbia","2011S0503935","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709782","47.1","19","E","","","0"
"2017","Victoria, British Columbia","2011S0503935","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709783","47.2","","F","","","0"
"2017","Victoria, British Columbia","2011S0503935","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709784","47.3","","F","","","0"
"2017","Victoria, British Columbia","2011S0503935","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709785","47.4","","F","","","0"
"2017","Victoria, British Columbia","2011S0503935","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709786","47.5","","F","","","0"
"2017","Non-census metropolitan areas","","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709787","48.1","49","","","","0"
"2017","Non-census metropolitan areas","","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709788","48.2","30","","","","0"
"2017","Non-census metropolitan areas","","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709789","48.3","60","","","","0"
"2017","Non-census metropolitan areas","","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709790","48.4","20","","","","0"
"2017","Non-census metropolitan areas","","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709791","48.5","40","","","","0"
